"","Season","Name","Team","Position","Started","Games","FantasyPoints","Minutes","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","OffensiveReboundsPercentage","DefensiveReboundsPercentage","TotalReboundsPercentage","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlayerEfficiencyRating","AssistsPercentage","StealsPercentage","BlocksPercentage","TurnOversPercentage","UsageRatePercentage","PlusMinus","DoubleDoubles","TripleDoubles","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH"
"688",2021,"Jahmi'us Ramsey","SAC","PG",0,13,88.4,119,18.9,48,49.9,59.9,12.6,24,66.4,8,24,33.2,8,8,126.3,3.2,10.1,12.6,3.7,12.1,9.4,9.6,8,1.6,4.8,10.1,50.5,50.8,63.2,17.3,11.1,4.1,1.4,11.1,25,3.2,0,0,2020,"SG",74.5,193.4,24.5,3.4,100.5,78,8.75,9.8,NA,NA,NA,NA,NA,NA,1.047,NA,NA
"689",2021,"Skylar Mays","ATL","SG",0,33,295.5,340,55.6,123.8,56.7,65.7,37.9,73.3,65.3,17.7,50.5,44.2,27.8,31.6,111.1,12.6,31.6,44.2,6.6,12.6,11.4,37.9,17.7,3.2,11.4,18.9,156.6,137.7,71.9,24.6,20.7,4.1,1,12.2,24.2,16.4,0,0,2020,"SG",75,204,25.5,7.4,99,78,8,9.8,29,37.5,10.65,2.4,3.3,NA,1.04,128,136.5
"690",2021,"Cassius Winston","WAS","PG",0,22,89.4,124,17.7,41.7,53.6,68.8,9.6,20.2,47.4,10.1,21.5,59.5,8,9.6,105.2,0,11.4,11.4,0,12.2,7.7,15.2,3.2,1.6,8,10.1,51.8,45,72.9,17.7,20.6,1.5,1.4,15.5,21.7,-61.9,0,0,2020,"PG",72.5,196,26.21,9,97,78,8.75,8.3,24,28,11.15,2.74,3.61,NA,1.076,121,125
"691",2021,"Cassius Stanley","IND","SG",0,24,84,117,16.4,54.3,38.1,41.2,12.6,37.9,42.1,4.8,16.4,29.2,11.2,11.4,98.3,10.1,15.2,25.3,11.8,17.5,14.7,1.6,1.6,3.2,1.6,17.7,45.5,59.3,48.4,10.1,2.3,0.8,2.8,3.3,27.8,22.7,0,0,2020,"SG",77,201.6,23.9,5.8,99.5,79,8.25,9,34.5,44,11.4,2.43,3.09,NA,1.026,134,143.5
"692",2021,"Grant Riller","CHA","PG",0,7,31.2,34,10.1,15.2,84.2,94.7,9.6,10.1,94.7,3.2,6.4,63.2,0,0,0,0,1.6,1.6,0,6.4,3.2,4.8,1.6,0,1.6,0,22.7,15.2,94.7,34.9,26,2.9,0,12.3,26.1,-5.1,0,0,2020,"PG/SG",72.25,178.4,24.03,5.4,96.5,77.25,8,8.5,32.5,39.5,11.17,2.45,3.07,NA,1.069,129,136
"693",2021,"Reggie Perry","BKN","C",0,26,247,265,40.4,98.5,51.8,55.1,35.4,72,62,6.4,26.5,24,12.6,16.4,97.1,34.1,58.1,92.2,18.8,29,24.2,17.7,9.6,9.6,18.9,50.5,98.5,105.7,59,17.1,11.3,2.2,4,19.2,25.9,-44.2,1.6,0,2020,"PF/C",80.25,249.6,27.25,8.4,106.5,84.25,9.25,11,30,33.5,11.26,2.57,3.25,NA,1.05,136.5,140
"694",2021,"Jalen Harris","TOR","SG",2,13,183.3,217,45.5,90.9,63.2,77.2,24,45.5,66.7,21.5,45.5,59.6,11.2,11.4,98.3,4.8,18.9,22.7,2.9,12.6,9.2,21.5,10.1,0,17.7,18.9,121.2,95.9,79.8,23.5,20.2,3.6,0,19.7,28.7,3.2,0,0,2020,"SG",74.75,193.4,24.33,4.4,97.5,79,8.25,9.5,37.5,42.5,10.59,2.49,3.11,NA,1.057,135,140
"695",2021,"Devon Dotson","CHI","PG",0,11,60,63,13.9,26.5,66.2,72.1,12.6,17.7,90.2,1.6,11.2,18.1,0,0,0,3.2,4.8,8,7.1,10.4,8.8,11.2,6.4,0,0,4.8,29,26.5,69.2,28.5,26.9,6.2,0,0,23,40.4,0,0,2020,"PG",72.5,185.2,24.77,4.6,95,75,8.25,10,31.5,40.5,10.44,2.22,3.02,NA,1.034,126.5,135.5
"696",2021,"Markus Howard","DEN","PG",1,37,188.4,258,50.5,133.9,47.6,58.4,27.8,51.8,67.8,22.7,82.1,35,11.2,11.4,98.3,1.6,25.3,26.5,0.9,14,9.3,22.7,6.4,1.6,22.7,29,132.6,138.9,60.2,11.8,16,1.5,0.7,17.8,34.7,-88.4,0,0,2020,"PG",69.5,170.8,24.86,9.9,91.5,72.25,8.5,7.8,30.5,35.5,11.21,3.17,3.11,NA,1.04,122,127
"697",2021,"Killian Tillie","MEM","PF",1,18,153.8,229,24,72,42.1,53.2,11.4,30.3,47.4,12.6,41.7,38.3,11.4,13.9,103.3,9.6,22.7,30.3,5.5,13.4,11.2,10.1,8,10.1,3.2,25.3,72,78.1,58.1,13.6,9,2.1,6.3,5,18.8,50.5,0,0,2020,"PF",80.75,221.6,23.89,12.4,106,80,8.25,9.3,27.5,32,11.6,2.62,3.4,NA,0.991,133.5,138
"698",2021,"Ashton Hagans","MIN","PG",0,2,-1.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,-16.7,0,0,0,126.3,13.1,-3.8,0,0,2020,"PG",73.5,193,25.12,4.1,99.5,80,9,9,29.5,36.5,10.82,2.5,3.13,NA,1.088,129,136
"699",2021,"Mason Jones","PHI","SG",1,32,358.7,422,65.7,155.3,53.4,65.7,35.4,72,62,30.3,83.4,46,50.5,80.8,78.9,11.2,60.6,69.5,3.7,19.6,11.4,53,11.2,1.6,36.6,30.3,212.2,190.9,70.2,19.6,22.7,1.6,0.4,20.3,29.4,-113.7,0,0,2020,"SG",75.75,207.2,25.39,8.9,102.5,79,8.75,8.5,24,31,10.6,2.49,3.33,NA,1.043,126.5,133.5
"700",2021,"Trent Forrest","UTA","PG",0,30,269.4,381,40.4,89.7,57,60.5,34.1,56.8,75.8,8,32.8,24.2,24,24,126.3,13.9,41.7,55.6,6.5,14,12.3,56.8,11.4,6.4,26.5,27.8,111.1,100.2,69.8,16.6,25.1,2.3,1.7,26.4,18.3,-61.9,0,0,2020,"PG",75.5,203,25.04,5.7,102.5,79.5,9,9.8,28,34.5,11.04,2.5,3.18,NA,1.053,130.5,137
"701",2021,"Ty-Shon Alexander","PHO","PG",0,15,36.6,59,4.8,15.2,31.6,42.1,1.6,4.8,42.1,3.2,11.4,28,1.6,3.2,63.2,3.2,10.1,12.6,7.7,23.7,15.1,9.6,0,1.6,4.8,3.2,11.4,16.3,43.7,9.5,19.2,0,3,23.9,18.9,-10.1,0,0,2020,"SG",74,200.8,25.78,12.3,100,80,8.75,8.8,28,33,11.33,2.47,3.26,NA,1.081,128,133
"702",2021,"Karim Mane","ORL","PG",0,11,44,153,4.8,16.4,29.2,38.9,3.2,13.9,23,1.6,3.2,63.2,6.4,8,101,1.6,16.4,17.7,1.3,14.6,9.6,6.4,0,3.2,4.8,12.6,13.9,19.2,46.4,2.6,6.8,0,2.4,20.8,10.4,-27.8,0,0,2020,"PG/SG",77,196,23.24,3.7,102,83,8.5,9.8,31,36,11.52,2.64,3.04,NA,1.078,133,138
"703",2022,"Keifer Sykes","IND","PG",11,32,134.3,233,28.4,78.3,15,17.8,17.3,41.2,17.3,11.1,37.1,12.4,2.5,2.9,36.3,1.4,15.2,18.5,0.3,1.3,0.8,25.5,2,0.7,13.6,21,74.2,81.4,18.8,1.3,2.5,0.2,0.1,2.4,3,-28.4,0,0,2015,"PG",70.5,167.2,23.65,5,93,74,8.5,9.5,34,43,10.47,3.15,3.13,8,1.05,127,136
"704",2022,"Gary Payton II","GS","PG",16,71,448.6,514,87.3,141.7,25.4,28,69.6,92.3,31.1,17.7,49.4,14.7,14.4,23.9,24.8,29.7,72.1,101.8,1.1,2.5,1.8,26,39.6,3.7,16.5,54,206.8,152.2,28,3.5,1.3,0.6,0.3,1.7,2.4,75,0.2,0,2016,"PG",74,183.8,23.6,4,99.5,80,8.75,9.5,31.5,38.5,11.57,3.17,3.23,NA,1.081,131,138
"705",2022,"Cat Barber","ATL","PG",0,3,1.2,2,0,0.7,0,0,0,0.7,0,0,0,0,0,0.7,0,0.2,0.3,0.5,1.5,2.9,2.2,0.5,0,0,0.2,0.2,0,1,0,-4.3,11.1,0,0,2.5,3.9,1.9,0,0,2016,"PG",73.5,173,22.51,4.5,95.5,77.5,8,8.5,NA,NA,NA,NA,NA,NA,1.054,NA,NA
"706",2022,"PJ Dozier","BOS","PG",0,18,97.7,139,14.8,40.8,15,18.3,3.6,21,17,2.5,19.8,12.9,1.7,2.2,31.7,2.4,20.2,26,0.8,2.6,1.7,11.9,1.9,1,2.2,13.6,40,43.1,19.1,1.8,2,0.3,0.3,1.9,2.6,-37.5,0,0,2017,"SG",77.25,200.6,23.63,6.1,101,83,8.5,9.5,34,39,10.84,2.98,3.15,9,1.074,135,140
"707",2022,"George King","DAL","SF",0,4,1,3,0,0.8,0,0,0,0.2,0,0,0.7,0,0.2,0.3,20.6,0,0.8,0.8,0,12,2.5,0,0,0,0.2,0.7,0.2,1,1.4,-4.7,0,0,0,2.5,2.8,-11.1,0,0,2018,"SG/SF",76.75,218.6,26.09,7.3,101.5,83.5,9,10.3,31,39,10.75,3.08,3.29,15,1.088,132.5,140.5
"708",2022,"Malik Newman","CLE","PG",0,1,1.6,1,0.5,0.8,24.7,24.7,0.5,0.7,30.9,0,0.2,0,0.3,0.3,41.2,0,0.2,0.2,0,2.4,1.2,0.2,0,0,0.2,0,1.4,1,27.5,14.4,12.3,0,0,2.5,16.5,0.2,0,0,2018,"SG",74.5,189.2,23.96,6.3,98.5,77.5,8.5,9.5,27.5,33.5,10.9,3.18,3.13,NA,1.04,126,132
"709",2022,"DaQuan Jeffries","MEM","PG",0,3,1,1,0.2,0.3,20.6,20.6,0.2,0.2,41.2,0,0.2,0,0,0,0,0,0.3,0.3,0,10,2,0.2,0,0,0,0.2,0.3,0.3,20.6,1.8,2.4,0,0,0,1.6,-1.2,0,0,2019,"SF/PF",76,215.6,26.24,3.9,104,83.25,9.5,10.3,NA,NA,NA,NA,NA,NA,1.095,NA,NA
"710",2022,"Jared Harper","NO","PG",0,5,28.2,17,2.4,10.7,22.2,25.3,1.5,2.4,26.5,0.8,2,17.2,0.7,0.7,41.2,0.3,0,0.3,0.9,0,0.4,2.4,0.7,0.2,0.3,0.8,15.2,11.4,27.2,17.3,26.5,0.8,0.4,1.1,12.4,1.2,0,0,2019,"PG",69.75,169.2,24.45,3.9,94,77.5,8.25,9.5,33.5,40.5,10.77,3.02,3.04,8,1.111,127.5,134.5
"711",2022,"Elijah Hughes","POR","SG",4,37,105.3,194,19.4,59.3,13.4,17.2,3.7,20.2,18.5,10.3,39.1,10.8,1.2,1.5,32.1,1,21.4,23.9,0.2,2.1,1.1,3.7,2.4,1.4,2.9,16.1,51.9,61,17.6,1.1,1.1,0.2,0.3,1.7,2.6,-94.8,0,0,2020,"SG/SF",76.75,229,27.33,10.2,101.5,79.5,8.5,8.8,NA,NA,NA,NA,NA,NA,1.036,NA,NA
"712",2022,"CJ Elleby","POR","SF",28,58,327.1,484,49.9,126.9,16.2,18.7,34.6,75,19,15.2,51.9,12.1,24.7,34.6,29.4,27.2,66.3,93.5,1,2.6,1.8,35.8,14.4,3.2,23.1,47.8,139.7,142.1,20.2,1.9,1.8,0.2,0.3,2.4,2.5,-143.4,0,0,2020,"SG/SF",77.5,198.6,23.25,4.2,100.5,79.25,8.75,10,30.5,36.5,11.25,2.63,3.25,NA,1.023,131,137
"713",2022,"Myles Powell","PHI","PG",0,11,4,21,0.8,2.9,12.1,14.5,0.7,1.9,15,0.2,1,2.8,0.3,0.3,41.2,0.2,0.8,1,0.4,1.8,1.1,0.5,0.2,0,0.5,1.4,2.2,3,14.9,0.2,1.4,0.2,0,2.4,3.1,-7.4,0,0,2020,"PG/SG",72.5,194,25.95,15.8,99,79,8,9,NA,NA,NA,NA,NA,NA,1.09,NA,NA
"714",2022,"Jared Butler","UTA","SG",1,42,134.5,148,25.1,62.2,16.6,20.5,13.6,26,21.6,11.5,36.3,13.1,1.9,2.7,28.3,0.8,16.5,18.5,0.3,2,1.2,26,2.9,1.4,13.6,19.4,66.3,65.1,21,2.4,10.7,0.4,0.3,2.9,4,-4.5,0,0,2021,"PG",74.25,193,24.61,5.1,98.5,76,8.5,8.3,NA,NA,NA,NA,NA,NA,1.024,NA,NA
"715",2022,"Greg Brown III","POR","PF",6,48,207.4,263,33.4,78.3,17.6,19.5,25.5,53.1,19.8,3.2,25.1,12.8,18.1,26.8,27.9,15.7,40,55.6,1.1,2.9,2,14.4,10.7,4.1,14.8,37.1,92.7,90.1,21.2,2.2,1.4,0.3,0.6,2.4,2.9,-99.3,0,0,2021,"PF",79.25,206.4,23.1,5.5,107,84.25,9,9.8,33.5,39,10.98,2.98,3.19,NA,1.063,140.5,146
"716",2022,"Neemias Queta","SAC","C",0,14,42,49,2.9,15.2,18.9,18.9,2.9,15.2,18.9,0,0,0,1.9,2.7,28.3,2.2,2.9,12.4,2,2.6,2.3,1,0.2,1.4,1,3.1,18.5,18.1,21.1,2.5,1.2,0.1,1,2,3.1,-2.9,0,0,2021,"C",83.25,248.4,25.2,7.6,112.5,88,9.25,10.5,27,33,11.85,3.5,3.29,NA,1.057,139.5,145.5
"717",2022,"Aaron Henry","PHI","SF",0,6,0.9,4,0.2,0.8,3.4,3.4,0.2,0.7,10.3,0,0.2,0,0,0,0,0,0.2,0.2,0,0.8,0.4,0,0,0.3,0.3,0.3,0.3,0.8,3.4,-2.1,0,0,1.3,11.8,2.3,-8.2,0,0,2021,"SF",76.5,209.6,25.18,5.6,103.5,82.75,8.5,9.3,29,35,11.68,3.18,3.07,NA,1.082,132.5,138.5
"718",2022,"Joe Wieskamp","SA","SG",0,30,42.6,84,3.4,23.1,14.7,19.9,1,2.2,19,2.4,17.7,13.4,1.2,2.2,22.2,0.7,1.7,2.4,0.3,0.9,0.6,1.5,0.7,0.5,0.3,2.4,25.1,25.4,20.4,1.5,0.9,0.2,0.2,0.5,2.2,0,0,0,2021,"SF",77.75,204.8,23.82,4.1,103,83,8.5,9.3,30,42,10.7,3.18,3.04,NA,1.068,133,145
"719",2022,"Joshua Primo","SA","SG",16,50,236.5,397,41.6,111.2,15.4,18.6,24.3,54.8,18.3,17.3,56.4,12.6,18.1,24.3,30.7,13.2,33.4,46.6,0.6,1.5,1,33.4,3.4,3.9,23.5,32.5,118.7,121.9,20,1.5,1.8,0.2,0.3,2.7,2.6,-33.4,0,0,2021,"SG",76,189,23,6.3,102.5,81.25,9,10,30.5,37.5,10.97,3.36,3.22,NA,1.069,133,140
"720",2022,"David Johnson","TOR","PG",0,3,0,1,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,-4,0,0,0,0,1.8,0,0,0,2021,"SG",75.25,202.8,25.18,7.5,104,82.5,8.25,8.5,33,39,12.02,3.2,3.03,NA,1.096,137,143
"721",2022,"Marcus Zegarowski","BKN","PG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,"PG",72.75,180.8,24.02,7.2,96,74.75,8,9.5,30,35.5,11.47,3.26,3.11,NA,1.027,126,131.5
"722",2022,"Scottie Lewis","CHA","SG",0,2,0.8,1,0,0,0,0,0,0,0,0,0,0,0.2,0.3,20.6,0,0,0,0,0,0,0.2,0.2,0,0,0,0.2,0.1,20.6,3,2.9,1.2,0,0,1,-1.6,0,0,2021,"SF",76,187.6,22.83,4.7,101.5,84,8.75,9.8,34,42,10.45,3.03,2.98,NA,1.105,135.5,143.5
"723",2022,"Yves Pons","MEM","SF",0,12,15.6,29,0.8,2.7,12.9,15.4,0.3,1.2,11.8,0.5,1.5,13.7,0,0.3,0,0.8,1.2,2,1.2,1.8,1.5,0.2,0.2,0.7,0.2,1,2.2,2.9,15.7,1.2,0.3,0.1,0.9,0.9,1.8,-12.4,0,0,2021,"PF",77.5,206.4,24.16,4,104,84.75,9,9.3,36,42.5,10.89,3.05,3.1,NA,1.094,140,146.5
"724",2022,"Justin Champagnie","TOR","SF",0,36,82.4,115,12.8,27.6,19.1,22.1,3.6,16.1,22.2,1.7,11.5,14.7,1.5,1.5,41.2,15.2,14.4,29.7,2.3,2.4,2.4,1.9,1.4,0.7,1.4,13.2,33.4,29.2,23.5,2.5,0.9,0.2,0.2,1.7,2.1,20.2,0,0,2021,"PF",77.75,206.4,24,6.3,104,81.5,8.75,8.5,27,35,11.94,3.14,3.34,NA,1.048,131,139
"725",2022,"Moses Wright","DAL","PF",0,4,2.3,2,0.2,0.7,10.3,10.3,0.2,0.5,13.7,0,0.2,0,0.5,0.5,41.2,0.2,0.3,0.5,1.3,2.6,1.9,0.3,0,0.2,0,0,0.8,0.9,18.7,3.3,3.1,0,1,0,2.8,-2.9,0,0,2021,"PF",79.75,225.8,24.96,5.6,107,84.75,9,9.5,31.5,38,11.2,3.42,3.15,NA,1.063,138.5,145
"726",2023,"CJ McCollum","NO","PG",75,75,3155.2,3153,702.1,1607.4,52.3,61.6,449.7,958,56.1,252.4,649.4,46.5,218.9,284.6,92,65.8,326.5,392.3,3.4,14,10.1,513.1,83.7,45.4,218.9,183,1875.3,1732.7,64.7,24,30.1,1.8,2,13.4,31.9,61,8.6,0,2013,"PG/SG",74.25,197,25.12,8.6,96.5,78.25,8,9.5,32,38.5,11.02,2.91,3.32,13,1.054,128.5,135
"727",2023,"Julius Randle","NY","PF",77,77,3892.3,3273,787,1712.7,54.9,64.1,526.2,952,66.1,260.7,760.7,41,480.8,635.1,90.5,168.6,748.7,917.3,8.1,30.1,18.4,377.9,58.6,25.1,258.3,278.7,2315.5,1992.1,69.5,29.4,22.1,1.3,1,13.7,35.5,204.5,47.8,0,2014,"PF",79.75,249.7,27.6,9.4,105.5,84,8.75,8.3,29,35.5,11.45,3.14,3.27,NA,1.053,134.5,141
"728",2023,"Jerami Grant","POR","PF",63,63,2328.1,2685,519.1,1091.9,56.8,66.3,346.8,662.6,62.6,172.2,429.4,48,332.5,409,97.2,63.4,275.1,338.5,3.8,14.2,10.4,179.4,61,63.4,138.7,181.8,1542.8,1271.9,72.5,23.6,12.3,1.6,3,11.8,27.5,-41.9,2.9,0,2014,"SF",78.5,214,24.41,3.8,107,86.75,9.25,9.3,NA,NA,NA,NA,NA,NA,1.105,NA,NA
"729",2023,"Zach LaVine","CHI","SG",77,77,3345.8,3309,804.9,1660,58,66.7,560.9,1009.4,66.5,244,650.6,44.8,434.1,511.9,101.4,50.2,362.4,412.6,2.5,14.6,10.1,391.1,82.5,21.5,232,190.2,2287.9,1885.3,72.6,28,22.3,1.7,0.9,13.1,34,21.5,2.9,0,2014,"PG",76.5,180.9,21.73,4.7,100,80.25,8.25,8.8,33.5,41.5,10.42,2.8,3.19,NA,1.049,133.5,141.5
"730",2023,"Spencer Dinwiddie","BKN","PG",79,79,2993,3259,550.2,1255.8,52.4,62.7,333.7,669.8,59.6,216.5,586,44.1,320.5,394.7,97.1,33.5,289.4,322.9,1.7,11.6,7.9,615.9,80.1,28.7,173.4,223.7,1637.3,1429.5,68.5,23.3,32.6,1.7,1.1,12.9,26.2,-12,10.8,0,2014,"PG",76.5,204.9,24.61,5.4,103,80.25,8.25,9,NA,NA,NA,NA,NA,NA,1.049,NA,NA
"731",2023,"Bobby Portis","MIL","PF",22,70,2344,2174,476,960.4,59.3,66.4,362.4,653,66.4,113.6,307.4,44.3,114.8,149.5,91.9,184.2,619.5,803.7,11,34.2,23,125.6,34.7,19.1,96.9,137.5,1180.5,1026.2,68.8,26.5,10.4,1.1,1,10.3,26.2,19.1,45.4,0,2015,"PF",81.5,246.2,26.06,8.9,108.5,86,9.5,9.3,25,31.5,11.78,3.28,3.56,5,1.055,133.5,140
"732",2023,"Tyus Jones","MEM","PG",22,80,2143.8,2319,372,849.2,52.4,62.7,227.2,459.3,59.2,144.7,389.9,44.4,95.7,119.6,95.7,33.5,205.7,239.2,2.2,11.2,7.8,498.7,99.3,8.6,88.5,38.3,984.3,901.8,65.3,24,34.5,2.9,0.4,10.7,21.3,113.6,10.8,1.4,2015,"PG",72.5,184.6,24.69,6.5,97,77,8.25,8.8,26.5,32.5,11.84,2.95,3.32,2,1.062,123.5,129.5
"733",2023,"Kevon Looney","GS","C",70,82,2343.6,2341,289.4,459.3,75.3,75.3,289.4,458.1,75.6,0,1.4,0,112.4,185.4,72.5,327.7,581.3,909,18.8,32.1,25.5,247.6,62.2,59.8,53.8,269.1,691.3,540.8,76.4,25.6,16.4,1.8,3.2,10.8,12.8,187.8,16.7,0,2015,"PF",80,222.4,24.43,11.9,110,87.5,9.5,9.3,NA,NA,NA,NA,NA,NA,1.094,NA,NA
"734",2023,"D'Angelo Russell","LAL","PG",71,71,2615.1,2748,532.2,1133.8,56.1,68.4,300.2,547.8,65.5,232,586,47.4,214.1,258.3,99.1,41.9,215.3,257.1,2.4,11.6,7.2,522.7,82.5,34.7,222.5,167.4,1510.5,1247.5,72.4,24.9,32.9,2,1.5,18.1,27.2,104.1,10.8,0,2015,"PG/SG",75.25,193.4,24.01,8.3,102,81.75,8.75,9.8,NA,NA,NA,NA,NA,NA,1.086,NA,NA
"735",2023,"Christian Wood","DAL","PF",17,67,2353.4,2079,473.6,919.7,61.6,69.7,348,586,71,125.6,333.7,45,259.5,336.1,92.3,104.1,483.2,587.2,8.2,32.7,19.6,144.7,35.9,86.1,144.7,202.1,1332.3,1067.6,74.6,29.1,13.9,1.2,5.3,14.3,31.7,-51.4,14.4,0,2015,"PF",81.25,216,23,14.7,111.5,87.25,9.25,10.8,NA,NA,NA,NA,NA,NA,1.074,NA,NA
"736",2023,"Jaylen Brown","BOS","SG",67,67,3214.6,2875,812.1,1654.1,58.7,65.8,617.1,1071.6,68.9,194.9,582.5,40.1,314.5,411.4,91.5,93.3,455.7,549,5.1,20.3,12.4,277.5,89.7,31.1,235.6,205.7,2133.7,1835.1,69.5,28.9,19.8,2.2,1.3,13.6,37.8,306.2,15.5,0,2016,"SG/SF",77.25,222.8,26.25,5.1,102.5,83.75,8.75,9,NA,NA,NA,NA,NA,NA,1.084,NA,NA
"737",2023,"Buddy Hield","IND","SF",73,80,2701.2,2967,568.1,1241.4,54.8,71.3,223.7,431.8,62,344.4,809.7,50.8,126.8,154.3,98.3,80.1,398.3,478.4,4.3,17.8,10.7,269.1,110,31.1,166.2,186.6,1607.4,1309.3,73.4,23.7,15.9,2.5,1.3,13.5,25.1,-100.5,4.3,0,2016,"SG",75.75,212.4,26.02,6.1,101,81.25,8.5,9,NA,NA,NA,NA,NA,NA,1.073,NA,NA
"738",2023,"Malik Beasley","LAL","SG",27,81,1923.9,2502,442.5,1120.7,47.2,62.3,161.5,333.7,57.9,281.1,787,42.7,59.8,77.7,92,41.9,296.6,338.5,2.6,14.7,10.3,148.3,77.7,10.8,107.6,128,1225.9,1154.9,63.5,17.3,10,2.1,0.5,10.2,25.6,-104.1,1.4,0,2016,"SG",75.5,189.8,23.41,6.9,100.5,79,8.5,9,NA,NA,NA,NA,NA,NA,1.046,NA,NA
"739",2023,"Jakob Poeltl","TOR","C",71,72,2577.5,2280,465.2,739.1,75.2,75.2,465.2,737.9,75.3,0,1.4,0,142.3,240.4,70.8,282.3,498.7,781,15.6,32,23.2,235.6,78.9,102.9,149.5,233.2,1072.8,844.9,75.9,29.8,18.6,2.5,6.3,18,22.3,-174.6,22.7,0,2016,"C",84.25,239,23.67,5.8,111.5,86.75,9.25,10.3,NA,NA,NA,NA,NA,NA,1.03,NA,NA
"740",2023,"Caris LeVert","CLE","SF",29,74,2083.3,2675,382.7,887.4,51.5,62,230.8,499.9,55.3,151.9,387.5,46.9,155.5,215.3,86.4,63.4,273.9,337.3,4,14.4,10.6,343.3,86.1,28.7,138.7,203.3,1072.8,982.2,65.3,18,21.5,2.3,1.4,14.8,22.6,232,1.4,0,2016,"SG",77.75,191,22.21,7.6,101,82,8.5,9.3,NA,NA,NA,NA,NA,NA,1.055,NA,NA
"741",2023,"Georges Niang","PHI","SF",1,78,1206.2,1807,265.5,600.4,52.9,71.3,81.3,141.1,68.9,184.2,459.3,48,46.6,53.8,103.7,22.7,198.5,221.3,2.2,15.2,10.3,92.1,35.9,16.7,64.6,173.4,761.9,624.1,73,16.1,10.5,1.4,1.2,11.2,20.5,89.7,0,0,2016,"PF",78.75,230.8,26.16,10.1,103,82,9.25,9.3,25,31,11.64,3.17,3.49,NA,1.041,128,134
"742",2023,"Pascal Siakam","TOR","PF",71,71,3639.1,3171,753.5,1570.3,57.4,61.6,642.3,1227.1,62.6,111.2,343.3,38.8,438.9,566.9,92.6,156.7,508.3,665,7.5,23.4,14.2,496.3,77.7,43.1,202.1,272.7,2057.1,1819.8,67.6,29.3,29.7,1.7,1.9,11.9,32.6,149.5,28.7,2.9,2016,"PF",80.25,226.6,24.74,5.2,107.5,87.25,9.25,10,30.5,36.5,11.25,3.09,3.41,NA,1.087,138,144
"743",2023,"De'Aaron Fox","SAC","PG",73,73,3462.1,2912,815.7,1591.9,61.2,66.6,673.3,1152.9,69.8,142.3,438.9,38.8,410.2,526.2,93.3,47.8,318.1,366,2.7,14.8,10.3,534.6,99.3,27.5,216.5,206.9,2183.9,1823.4,71.6,32.9,35.3,2.3,1.2,12.7,36,210.5,13.2,0,2017,"PG",74,169.6,21.77,4.5,100,78.5,8.5,8.5,NA,NA,NA,NA,NA,NA,1.061,NA,NA
"744",2023,"Zach Collins","SA","C",26,63,1825.6,1722,339.7,655.4,62,68.1,273.9,479.6,68.3,65.8,175.8,44.7,129.2,169.8,91,138.7,342.1,480.8,10.1,27,18.2,215.3,44.3,58.6,154.3,238,874.3,730.1,71.6,24.7,21.6,1.7,4,20.9,25.5,-285.8,10.8,0,2017,"PF/C",82.25,232.2,24.13,8.9,111,85,8.75,9.3,NA,NA,NA,NA,NA,NA,1.033,NA,NA
"745",2023,"Jarrett Allen","CLE","C",68,68,2536.4,2655,482,748.7,77,77.1,480.8,736.7,78.1,1.4,12,12,193.8,264.3,87.7,264.3,532.2,796.5,14,28.2,21.1,135.1,64.6,100.5,111.2,183,1158.9,865,80.1,26.9,10.8,1.8,4.9,13.6,19.8,412.6,38.3,0,2017,"C",81,233.6,25.03,7.4,109.5,89.25,9.5,10.5,31.5,35.5,11.82,3,3.21,4,1.102,141,145
"746",2023,"OG Anunoby","TOR","SF",67,67,2323.7,2852,503.5,1058.5,56.9,66.5,333.7,619.5,64.5,169.8,438.9,46.3,167.4,199.7,100.2,113.6,283.5,397.1,6,14.5,11.3,156.7,153.1,59.8,157.9,239.2,1344.3,1146.3,70.1,20.8,11.4,3.8,2.9,14.5,23.4,157.9,2.9,0,2017,"SF",78.25,232.4,26.68,6.8,107.5,86.25,9.25,9.5,NA,NA,NA,NA,NA,NA,1.102,NA,NA
